Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.216262975778547,10,0.0086646807809599,0.0086646807809599,0.0086646807809599,0,0.0086646807809599
0.216262975778547,20,0.00295970651354099,0.00295970651354099,0.00295970651354099,0,0.00295970651354099
0.216262975778547,50,0,0,0,0,0
0.223702422145329,0.02,0.791265978154414,0.785369536641831,0.012475029137857,0,0.791265978154414
0.223702422145329,0.05,0.791265978154414,0.785369536641833,0.0124715323632079,0,0.791265978154414
0.223702422145329,0.1,0.791265978154417,0.785369536641827,0.0124782018511531,0,0.791265978154417
0.223702422145329,0.2,0.791265978154393,0.785369536641794,0.0124768809224763,0,0.791265978154393
0.223702422145329,0.5,0.781758006979428,0.781758006979428,0.0124769131313258,0,0.781758006979428
0.223702422145329,1,0.686890718535495,0.686890718535495,0.0124714682308713,0,0.686890718535495
0.223702422145329,2,0.322191751945046,0.317290522439626,0.0124770670481559,0,0.322191751945046
0.223702422145329,5,0.0913503646316513,0.0849936997024039,0.0124764521397515,0,0.0913503646316513
0.223702422145329,10,0.0155890228772486,0.0101308450812895,0.0101308450812895,0,0.0155890228772486
0.223702422145329,20,0.00402513045582215,0.00402513045582215,0.00402513045582215,0,0.00402513045582215
0.223702422145329,50,0,0,0,0,0
0.230795847750865,0.02,0.791265978154426,0.78536953664184,0.0124749796953317,0,0.791265978154426
0.230795847750865,0.05,0.791265978154419,0.785369536641837,0.0124728468603599,0,0.791265978154419
0.230795847750865,0.1,0.791265978154418,0.785369536641834,0.0124750962920362,0,0.791265978154418
0.230795847750865,0.2,0.791265978154412,0.78536953664183,0.0124754336863434,0,0.791265978154412
0.230795847750865,0.5,0.78175800697943,0.78175800697943,0.0124769131313258,0,0.78175800697943
0.230795847750865,1,0.709044842918032,0.70450997099107,0.0124714682308338,0,0.709044842918032
0.230795847750865,2,0.329533198652479,0.329533198652479,0.0124765956729991,0,0.329533198652479
0.230795847750865,5,0.094122378041969,0.0849936997024035,0.0124764496843875,0,0.094122378041969
0.230795847750865,10,0.016988453104871,0.01136533256213,0.01136533256213,0,0.016988453104871
0.230795847750865,20,0.00100232298007416,0.00100232298007416,0.00100232298007416,0,0.00100232298007416
0.230795847750865,50,0,0,0,0,0
0.237543252595156,0.02,0.791265978154416,0.785369536641831,0.0124766524086716,0,0.791265978154416
0.237543252595156,0.05,0.791265978154412,0.78536953664183,0.0124717745759838,0,0.791265978154412
0.237543252595156,0.1,0.791265978154415,0.785369536641835,0.0124750566307312,0,0.791265978154415
0.237543252595156,0.2,0.7912659781544,0.785369536641819,0.0124749084639673,0,0.7912659781544
0.237543252595156,0.5,0.781758006979428,0.781758006979428,0.01247742372542,0,0.781758006979428
0.237543252595156,1,0.725547553203363,0.719967552572474,0.012476557007051,0,0.725547553203363
0.237543252595156,2,0.341017102015855,0,0,1,0.341017102015855
0.237543252595156,5,0.0967590703721573,0.0967590703721573,0.0124771220587004,0,0.0967590703721573
0.237543252595156,10,0.0183142948601084,0.0113652292269767,0.0113652292269767,0,0.0183142948601084
0.237543252595156,20,0.00195129970464675,0.00195129970464675,0.00195129970464675,0,0.00195129970464675
0.237543252595156,50,0,0,0,0,0
0.243944636678201,0.02,0.791265978154413,0.785369536641831,0.0124749796953317,0,0.791265978154413
0.243944636678201,0.05,0.791265978154418,0.78536953664183,0.0124722526109074,0,0.791265978154418
0.243944636678201,0.1,0.791265978154419,0.78536953664184,0.0124745447933509,0,0.791265978154419
0.243944636678201,0.2,0.791265978154412,0.785369536641842,0.0124760723070459,0,0.791265978154412
0.243944636678201,0.5,0.78175734485121,0.78175734485121,0.0124767703872537,0,0.78175734485121
0.243944636678201,1,0.726988848810902,0.720159222552197,0.0124752295887598,0,0.726988848810902
0.243944636678201,2,0.351732101213983,0.346688253481207,0.012476596502477,0,0.351732101213983
