Model,FVA_Percent,Analysis_Type,Gamma_fMSA,ATPM,Uptake_Bound,Reaction,Original_Value,Min_Value,Max_Value,FVA_Difference
Homog,0,membrane,1,6.89,6,rx_FRD2,0.164979310609487,0,44.5714285714286,44.5714285714286
Homog,0,membrane,1,6.89,6,rx_FRD3,23.5155353827204,0,44.5714285714286,44.5714285714286
Homog,0,membrane,1,6.89,6,rx_MOAT,0.00421697318119446,0,0.234626676523392,0.234626676523392
Homog,0,membrane,1,6.89,6,rx_TDSK,0.00421697318119446,0,0.234626676523392,0.234626676523392
Homog,0,membrane,1,6.89,6,rx_HEMEOS,0.000115370509067153,0,0.000106439016468444,0.000106439016468444
Homog,0,membrane,1,6.89,6,rx_EDTXS1,0.00421697318119446,0,0.234626676523392,0.234626676523392
Homog,0,membrane,1,6.89,6,rx_EDTXS2,0.00421697318119446,0,0.234626676523392,0.234626676523392
Homog,0,membrane,1,6.89,6,rx_EDTXS3,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_EDTXS4,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_AACPS1,0.00421697318119446,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_DMSOR1,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_AACPS2,0,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_AACPS3,0.0627563833671023,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_AACPS4,0.0488115551097209,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_DMSOR2,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ACGAMT,0,0,0.431517781049043,0.431517781049043
Homog,0,membrane,1,6.89,6,rx_UDCPDP,0.0142671413836093,0,7.35932203389831,7.35932203389831
Homog,0,membrane,1,6.89,6,rx_AOBUTDs,0,0,16.2262068965517,16.2262068965517
Homog,0,membrane,1,6.89,6,rx_HBZOPT,0.000115370509067153,0,0.000104792789047097,0.000104792789047097
Homog,0,membrane,1,6.89,6,rx_TMAOR1,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_TMAOR2,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_PAPPT3,0.0142671413836093,0,7.35932203389831,7.35932203389831
Homog,0,membrane,1,6.89,6,rx_ADOCBLS,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_G5SADs,0.111127150702271,0,60.76,60.76
Homog,0,membrane,1,6.89,6,rx_MOAT2,0.00421697318119446,0,0.234626676523392,0.234626676523392
Homog,0,membrane,1,6.89,6,rx_H2Otex_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_NO3R1bpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_O2tpp_f,13.776443466266,0,656.463387674554,656.463387674554
Homog,0,membrane,1,6.89,6,rx_NO3R2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_NO3R2bpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_THD2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_TMAOR1pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_TMAOR2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_SUCCt2_2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_SUCFUMtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_SUCptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_SULabcpp,0,0,10.9362962962963,10.9362962962963
Homog,0,membrane,1,6.89,6,rx_TSULabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_TARTRt7pp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_TAURabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_THMDt2pp_copy1,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_Kt2pp,0.0960679364514783,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_AKGt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_XYLt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_THMabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_THMDt2pp_copy2_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_THRabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_TREptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_TRPt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_TYRt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_URIt2pp_copy1,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_URIt2pp_copy2_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_VALabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_XTSNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_XYLabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_XYLUt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_THRt4pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_FEOXAMabcpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_CBL1abcpp,0.000115370509067153,0,0.000108690271110504,0.000108690271110504
Homog,0,membrane,1,6.89,6,rx_ACACt2pp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ACGAptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ACMANAptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ACNAMt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FEENTERabcpp,0,0,35.8997333333336,35.8997333333336
Homog,0,membrane,1,6.89,6,rx_FECRMabcpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_ARBt2rpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_CO2tpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_DMSOR1pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ARGabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_ARGAGMt7pp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ASCBptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ASNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ASPabcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_ASPt2pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_ASPt2_2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_ASPt2_3pp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_GALCTt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GALt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ABUTt2pp,0,0,436.474598875234,436.474598875234
Homog,0,membrane,1,6.89,6,rx_CYSabcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_SBTptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CYTBDpp,0,0,40,40
Homog,0,membrane,1,6.89,6,rx_CYTBD2pp,0,0,40,40
Homog,0,membrane,1,6.89,6,rx_ACALDtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ACt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ATPS4rpp_f,43.8580244020622,0,660.404238738383,660.404238738383
Homog,0,membrane,1,6.89,6,rx_ACt4pp,0,0,436.474598875234,436.474598875234
Homog,0,membrane,1,6.89,6,rx_ADEt2rpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_ADNt2pp_copy1,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ADNt2pp_copy2_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ALAabcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_ALLabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ALLTNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ARBabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_GUAtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_HYD2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_HYXNtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_FE3DCITabcpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_CPGNtonex,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_CITt7pp,0,0,309.445634804387,309.445634804387
Homog,0,membrane,1,6.89,6,rx_CRNt7pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CHLabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_DGSNt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_DINSt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_DURIt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FE2abcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_FRUptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FUCtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_FUMt2_2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_FUMt2_3pp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_FEENTERtonex,0,0,35.8997333333336,35.8997333333336
Homog,0,membrane,1,6.89,6,rx_CSNt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CYNTt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CYTDt2pp_copy1,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_CYTDt2pp_copy2_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_DADNt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_DCYTt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_DDGLCNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_FE3DCITtonex,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_CYSabc2pp,0,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_CBIuabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_BUTt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_CADVtpp,0,0,4.5522962962963,4.5522962962963
Homog,0,membrane,1,6.89,6,rx_FORtppi,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_DATPHs,0,0,15.1351898734177,15.1351898734177
Homog,0,membrane,1,6.89,6,rx_LIPAabcpp,0,0,0.234626676523392,0.234626676523392
Homog,0,membrane,1,6.89,6,rx_LIPACabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_BUTSO3abcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ETHSO3abcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_O16AP2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_O16AP3pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_O16A4Lpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FEENTERtpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_PTRCt2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_SULFACabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_PHEMEabcpp,0,0,0.769922480620155,0.769922480620155
Homog,0,membrane,1,6.89,6,rx_ECAP1pp,0,0,0.107879445262261,0.107879445262261
Homog,0,membrane,1,6.89,6,rx_UDCPDPpp,0,0,0.431517781049043,0.431517781049043
Homog,0,membrane,1,6.89,6,rx_ECAP2pp,0,0,0.107879445262261,0.107879445262261
Homog,0,membrane,1,6.89,6,rx_ECA4OALpp,0,0,0.107879445262261,0.107879445262261
Homog,0,membrane,1,6.89,6,rx_CU1abcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_HG2abcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_LA4NTpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_NOtpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_N2Otpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_CRNt8pp,0,0,436.474598875234,436.474598875234
Homog,0,membrane,1,6.89,6,rx_CRNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_CRNDt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_CTBTt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_NTRIR4pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_NTRIR3pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_INOSTt4pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FALDtpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_FEENTERexs,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_FE3HOXexs,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_ISETACabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MSO3abcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_3PEPTabcpp,0,0,6.784375,6.784375
Homog,0,membrane,1,6.89,6,rx_4PEPTabcpp,0,0,6.6544061302682,6.6544061302682
Homog,0,membrane,1,6.89,6,rx_AGM3Pt2pp,0,0,7.35932203389828,7.35932203389828
Homog,0,membrane,1,6.89,6,rx_AGM4Pt2pp,0,0,7.20663900414939,7.20663900414939
Homog,0,membrane,1,6.89,6,rx_AGMt2pp,0,0,6.784375,6.784375
Homog,0,membrane,1,6.89,6,rx_FECRMexs,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_ARBTNexs,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_FEOXAMexs,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_AGt3,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CD2t3pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_ZNabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_SKMt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FE2t2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_CPGNabcpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_CPGNexs,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_ATPHs,0,0,26.04,26.04
Homog,0,membrane,1,6.89,6,rx_GTPHs,0,0,21.035,21.035
Homog,0,membrane,1,6.89,6,rx_IDONt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ILEabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_INDOLEt2pp,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_INSt2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_LYXt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_TUNGSabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MOBDabcpp,1.08644874009427e-05,0,8.98547831069332e-06,8.98547831069332e-06
Homog,0,membrane,1,6.89,6,rx_NI2uabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_Kabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_LEUabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_L_LACt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_MALt2_2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_MALt2_3pp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_MALTabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MALTHXabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MALTPTabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MALTTRabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MALTTTRabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MAN6Pt6_2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MANGLYCptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MELIBt2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_METabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_RMNtpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_SERt4pp,0,0,309.445634804387,309.445634804387
Homog,0,membrane,1,6.89,6,rx_SUCCt2_3pp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_MNLptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_NAt3_1p5pp,0,0,211.870301847809,211.870301847809
Homog,0,membrane,1,6.89,6,rx_NAt3_2pp,0,0,309.445634804387,309.445634804387
Homog,0,membrane,1,6.89,6,rx_NH4tpp_f,5.44729049816508,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_NMNPtpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_NO2t2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_NO3t7pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ORNabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_PIuabcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_PNTOt4pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_METDabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_PROabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_PROt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_PROt4pp,0,0,436.474598875234,436.474598875234
Homog,0,membrane,1,6.89,6,rx_PTRCabcpp,0,0,67.3120000000001,67.3120000000001
Homog,0,membrane,1,6.89,6,rx_FECRMtonex,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_ADOCBLabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CRNabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_CRNDabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_CTBTabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_RIBabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FE3HOXtonex,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_CU2abcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_COBALT2abcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_NI2abcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_MG2uabcpp,0,0,56.0933333333333,56.0933333333333
Homog,0,membrane,1,6.89,6,rx_MMETt2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_GLNabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_GLUabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_GLUABUTt7pp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GLUt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GLUt4pp,0.00256194960045086,0,436.474598875234,436.474598875234
Homog,0,membrane,1,6.89,6,rx_GLYALDtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_LCTSt3ipp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_ARBt3ipp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_14GLUCANabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_METOX1s,0,0,20,20
Homog,0,membrane,1,6.89,6,rx_METOX2s,0,0,20,20
Homog,0,membrane,1,6.89,6,rx_FRUURt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ECAtpp,0,0,0.431517781049043,0.431517781049043
Homog,0,membrane,1,6.89,6,rx_O16AUNDtpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_O16AP1pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_GLYCAt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GLYBabcpp,0,0,67.3119999999999,67.3119999999999
Homog,0,membrane,1,6.89,6,rx_GLYC3Pt6pp,0,0,9.09621621621621,9.09621621621621
Homog,0,membrane,1,6.89,6,rx_GLYCLTt4pp,0,0,436.474598875234,436.474598875234
Homog,0,membrane,1,6.89,6,rx_GLYCtpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_H2Otpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_HCINNMt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_HISabcpp,0,0,112.186666666667,112.186666666667
Homog,0,membrane,1,6.89,6,rx_HISt2rpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_LYSabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_FALGTHLs_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_GALTptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_GALURt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GLCNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GLCptspp,6,0,6,6
Homog,0,membrane,1,6.89,6,rx_GLCRt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GLCt2pp,0,0,6,6
Homog,0,membrane,1,6.89,6,rx_GLCURt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_ACMUMptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FHL,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ZN2abcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_UREAtpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_XANt2pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_GLYC3Pabcpp,0,0,8.414,8.414
Homog,0,membrane,1,6.89,6,rx_PPPNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_PTRCORNt7pp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_SPMDabcpp,0,0,67.312,67.312
Homog,0,membrane,1,6.89,6,rx_ARBTNabcpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_ASO3t8pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_OMCDC,0.226487312638566,0,4.44978723404255,4.44978723404255
Homog,0,membrane,1,6.89,6,rx_FORt2pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_GALabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_GLYCLTt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_GUAt2pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_HPPPNt2rpp_f,0,0,654.711898312851,654.711898312851
Homog,0,membrane,1,6.89,6,rx_DMSOR2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_H2St1pp,0,0,11.5796078431373,11.5796078431373
Homog,0,membrane,1,6.89,6,rx_HYD3pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_NO3R1pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_AACPS5,0.0251569792551542,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_MANptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ARGORNt7pp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_CELBpts,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_MALTptspp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_CD2abcpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_Kt3pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_FRUpts2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_G6Pt6_2pp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_FE3HOXabcpp,0,0,35.8997333333333,35.8997333333333
Homog,0,membrane,1,6.89,6,rx_THRt2pp,0,0,168.28,168.28
Homog,0,membrane,1,6.89,6,rx_UPLA4FNT,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ULA4Ntppi,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_GLCabcpp,0,0,6,6
Homog,0,membrane,1,6.89,6,rx_CUt3,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_ZN2t3pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_MNt2pp,0,0,336.56,336.56
Homog,0,membrane,1,6.89,6,rx_HOMt2pp,0,0,7.65054945054945,7.65054945054945
Homog,0,membrane,1,6.89,6,rx_SO2tpp_f,0,0,654.711898312852,654.711898312852
Homog,0,membrane,1,6.89,6,rx_CYStpp,0,0,84.14,84.14
Homog,0,membrane,1,6.89,6,rx_ACSERtpp,0,0,6.97719626168224,6.97719626168224
Homog,0,membrane,1,6.89,6,rx_2AGPE120tipp,0,0,16.828,16.828
Homog,0,membrane,1,6.89,6,rx_AACPS6,0,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_AACPS7,0.0210848659059723,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_G3PGabcpp,0,0,6.47230769230769,6.47230769230769
Homog,0,membrane,1,6.89,6,rx_G3PIabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_G3PSabcpp,0,0,0,0
Homog,0,membrane,1,6.89,6,rx_2AGPA120tipp,0,0,11.6055172413793,11.6055172413793
Homog,0,membrane,1,6.89,6,rx_2AGPG180tipp,0,0,16.828,16.828
Homog,0,membrane,1,6.89,6,rx_2AGPGAT180,0,0,16.828,16.828
Homog,0,membrane,1,6.89,6,rx_2AGPGAT181,0,0,16.828,16.828
Homog,0,membrane,1,6.89,6,rx_AACPS8,0,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_AACPS9,0,0,42.07,42.07
Homog,0,membrane,1,6.89,6,rx_2AGPEAT160,0,0,16.828,16.828
Homog,0,membrane,1,6.89,6,rx_DASYN160,0.0313781916835511,0,42.0699999999999,42.0699999999999
