Gamma,Iteration,Change_Factor,Uptake_Bound,Growth,ATPM,Random_Seed,phiCm,phiCc,phiR,phiEc,phiEr,phiEm,phiP_m,phiP,phiM,phiCm_m,phiEr_m,phiEm_m,phiPmax,phiMmax
1,1,1,10.084015963033,0.825037963520731,6.86,1,0.00360284750232434,0.0899003112435127,0.139431415835004,0.148468035320089,0.0514947508503941,0.0511026392486765,0.106200237601395,0.394099688756487,0.106200237601395,0.00360284750232434,0.0514947508503941,0.0511026392486765,0.484,0.484
1,1,1,10.131274942239,0.82673290461385,6.86,1,0.00361973233231857,0.0890719162009084,0.139717860879741,0.148900211086919,0.0515055997713171,0.0511846797287965,0.106310011832432,0.394928083799092,0.106310011832432,0.00361973233231857,0.0515055997713171,0.0511846797287965,0.484,0.484
1,1,1,10.1890359168242,0.8288044992832,6.86,1,0.00364036934675596,0.0880595386173655,0.140067960378861,0.149428336862926,0.0515187795317159,0.051285015262376,0.106444164140848,0.395940461382635,0.106444164140848,0.00364036934675596,0.0515187795317159,0.051285015262376,0.484,0.484
1,1,1,10.2572988867885,0.831252747528801,6.86,1,0.00366475854563652,0.0868629628281152,0.140481714332367,0.150052593695723,0.051534465893711,0.0514035047044467,0.106602729143794,0.397137037171885,0.106602729143794,0.00366475854563652,0.051534465893711,0.0514035047044467,0.484,0.484
1,1,1,10.3360638521319,0.834077649350645,6.86,1,0.00369289992896023,0.0854823947910773,0.140959122740259,0.150772810401622,0.0515524768830934,0.0515402952549882,0.106785672067042,0.398517605208923,0.106785672067042,0.00369289992896023,0.0515524768830934,0.0515402952549882,0.484,0.484
1,1,1,10.4253308128544,0.837279204748738,6.86,1,0.00372479349672711,0.0839177003251087,0.141500185602537,0.151589097907265,0.0515729359892925,0.0516952866790701,0.10699301616509,0.400082299674891,0.10699301616509,0.00372479349672711,0.0515729359892925,0.0516952866790701,0.484,0.484
1,1,1,10.5250997689561,0.84085741372307,6.86,1,0.00376043924893715,0.082168924157292,0.142104902919199,0.152501419237078,0.0515958020491406,0.0518685123883537,0.107224753686431,0.401831075842708,0.107224753686431,0.00376043924893715,0.0515958020491406,0.0518685123883537,0.484,0.484
1,1,1,10.6353707204369,0.844812276273656,6.86,1,0.00379983718559035,0.0802360662875892,0.142773274690248,0.153509774391089,0.0516210750626638,0.0520599723828199,0.107480884631074,0.403763933712411,0.107480884631074,0.00379983718559035,0.0516210750626638,0.0520599723828199,0.484,0.484
1,1,1,10.7561436672968,0.849143792400483,6.86,1,0.00384298730668672,0.0781191267160012,0.143505300915682,0.154614163369299,0.0516487550298626,0.0522696666624687,0.107761408999018,0.405880873283999,0.107761408999018,0.00384298730668672,0.0516487550298626,0.0522696666624687,0.484,0.484
1,1,1,10.8874186095358,0.853851962103554,6.86,1,0.00388988961222625,0.0758180594994371,0.144300981595501,0.155814624152549,0.051678884233018,0.0524975609072687,0.108066334752513,0.408181940500563,0.108066334752513,0.00388988961222625,0.051678884233018,0.0524975609072687,0.484,0.484
1,1,1,11.029195547154,0.858936785382866,6.86,1,0.00394054410220894,0.0733330024671995,0.145160316729704,0.157111042798293,0.051711335825265,0.0527437580773296,0.108395638004804,0.4106669975328,0.108395638004804,0.00394054410220894,0.051711335825265,0.0527437580773296,0.484,0.484
1,1,1,11.1814744801512,0.864398262238441,6.86,1,0.00399495077663479,0.0706637712794298,0.146083306318297,0.158503571699034,0.0517462794579967,0.0530081204686082,0.10874935070324,0.41333622872057,0.10874935070324,0.00399495077663479,0.0517462794579967,0.0530081204686082,0.484,0.484
1,1,1,11.3442554085276,0.870236392670244,6.86,1,0.0040531096355038,0.0678105045862322,0.147069950361271,0.15999209623368,0.0517835875289522,0.0532907516543609,0.109127448818817,0.416189495413768,0.109127448818817,0.0040531096355038,0.0517835875289522,0.0532907516543609,0.484,0.484
