export_fraction,gamma,glc_uptake,mu,phiEc,phiEm,phiEr,phiCm,phiR,phiCc,unassigned
0.05,0.2,5.685714285714287,0.48537576155833906,0.3247887345404195,0.005462187236492462,0.06696514759471278,0.004755424922816742,0.0820285037033593,0.0,0.48399999999997945
0.05,0.2,6.371428571428573,0.5441555479730869,0.305755224624381,0.006123666907598083,0.0748298750663013,0.005328943506473032,0.09196228760745169,0.0,0.4839999999999215
0.05,0.2,7.057142857142859,0.5910859311947249,0.2923011532435158,0.005667242518068769,0.0802356173216352,0.005902462090129322,0.0998935223719085,0.0,0.48399999999997906
0.05,0.2,7.742857142857145,0.6103066527665015,0.28921526658926283,0.006593292748523323,0.07857363337984444,0.0064759806737856125,0.10314182431753877,0.0,0.4839999999999369
0.05,0.2,8.428571428571429,0.6295142867869518,0.2861314811395072,0.007516577549923533,0.07691452545948284,0.007049499257441902,0.10638791446699486,0.0,0.4840000000000285
0.05,0.2,9.114285714285716,0.6461751397829186,0.2834565811426086,0.008231217411492932,0.0754855831027316,0.007623017841098193,0.10920359862331326,0.0,0.48400000000000926
0.05,0.2,9.8,0.6620605887680704,0.28090617224979836,0.008775489492320024,0.07423356071855618,0.008196536424754482,0.1118882395018039,0.0,0.48400000000000987
0.05,0.2,10.0,0.6666938447220695,0.28016230298939165,0.008934235515894649,0.07386838752317164,0.008363812678320901,0.11267125975802975,0.0,0.4840000000000057
0.05,0.2,10.043402777777779,0.6676993256148634,0.2800008730283523,0.008968685607816267,0.07378913986792329,0.008400113948626112,0.11284118602891192,0.0,0.48399999999999077
0.05,0.2,10.17361111111111,0.6707157682932489,0.2795165831452783,0.00907203588358095,0.0735513969021782,0.00850901775954175,0.11335096484155907,0.0,0.48399999999999116
0.05,0.2,10.390625,0.675743172757227,0.27870943334015397,0.009244286343188827,0.07315515862593627,0.008690524111067811,0.11420059619597137,0.0,0.4839999999999923
0.05,0.2,10.694444444444445,0.6827815390067942,0.27757942361298094,0.009485436986639733,0.07260042503919784,0.008944633003204297,0.11539008009214823,0.0,0.4839999999999941
0.05,0.2,11.085069444444445,0.691599298770227,0.2761637322782106,0.00987188489107326,0.07181275574832523,0.009271344435951206,0.11688028149216836,0.0,0.4839999999999482
0.05,0.2,11.5625,0.7020532030103521,0.2744853579867007,0.010450889586752115,0.07074610163511134,0.00967065840930854,0.11864699130874952,0.0,0.48400000000018
0.05,0.2,12.12673611111111,0.7144078171123257,0.27250182473295387,0.011135167863454509,0.06948551041041282,0.0101425749232763,0.12073492109198306,0.0,0.48400000000031135
0.05,0.2,12.777777777777779,0.728663141076139,0.2702131325165857,0.011924719721164817,0.06803098207424546,0.010687093977854485,0.12314407084186751,0.0,0.4839999999999556
0.05,0.2,13.515625,0.7448191749017851,0.26761928133863716,0.012819545159933603,0.06638251662655889,0.011304215573043092,0.1258744405584017,0.0,0.48400000000015136
0.05,0.2,14.340277777777777,0.761311317236596,0.26497146788365716,0.013598104657803464,0.06477487443588015,0.011993939708842124,0.12866161261298473,0.0,0.48400000000034615
0.05,0.2,15.25173611111111,0.7790186927740098,0.26212854871656943,0.014389428971395885,0.06307159616190369,0.012756266385251581,0.13165415907880768,0.0,0.48399999999976534
0.05,0.2,16.25,0.7983399008795916,0.2590265287291169,0.015256532758430452,0.06120629899250789,0.013591195602271462,0.134919443248651,0.0,0.48399999999964416
0.05,0.2,17.335069444444443,0.819312029130992,0.25565945351108166,0.016199203841327038,0.05917888171519571,0.014498727359901768,0.13846373292313766,0.0,0.4840000000004992
0.05,0.2,18.506944444444443,0.8419619276425078,0.2520230122740433,0.017217288610781412,0.05698927105577257,0.015478861658142499,0.14229156577158383,0.0,0.4839999999998632
0.05,0.2,19.765625,0.8662895964141318,0.24811720502000942,0.018310787066892053,0.05463746701413988,0.016531598496993656,0.1464029417939883,0.0,0.48399999999974125
0.05,0.2,21.11111111111111,0.8922950354458671,0.24394203174903945,0.019479699209656885,0.05212346959029976,0.017656937876455232,0.15079786099035156,0.0,0.4840000000001942
0.05,0.2,22.54340277777778,0.9162091179749082,0.24010262574151914,0.021567238738449918,0.04863591419923955,0.018854879796527238,0.1548393409377595,0.0,0.48399999999999765
0.05,0.2,24.0625,0.9333421996144454,0.23735190948252685,0.023044649084835462,0.045743184993481116,0.020125424257209666,0.1577348317348413,0.0,0.48400000000000015
0.05,0.2,25.66840277777778,0.9503167097308424,0.23462665188953022,0.02461246447614877,0.042688788088872776,0.02146857125850252,0.16060352394451238,0.0,0.483999999999994
0.05,0.2,27.361111111111107,0.9667739554574363,0.23198444107477914,0.026285121900301443,0.03946131739678641,0.022884320800405793,0.16338479847230675,0.0,0.483999999999986
0.05,0.2,29.140625,0.9812424917637336,0.22966151767556583,0.027393795989985696,0.03674203209311618,0.0243726728829195,0.16582998110807098,0.0,0.48400000000000093
0.05,0.2,31.006944444444443,0.9867966405172559,0.22876979912896253,0.027862296334414203,0.03496405454455456,0.02563521752962005,0.16676863224741625,0.0,0.4839999999999908
0.05,0.2,32.96006944444444,0.9867966405172623,0.22876979912897089,0.027862296334414383,0.03496405454455321,0.025635217529621186,0.16676863224741734,0.0,0.484
0.05,0.2,35.0,0.9867966405172632,0.2287697991289633,0.027862296334414973,0.034964054544552946,0.02563521752962088,0.1667686322474175,0.0,0.48399999999999316
0.05,0.15,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.15,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.05,0.15,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.05,0.15,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.05,0.15,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.05,0.15,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.05,0.15,4.314285714285715,0.3646148279272233,0.36309675715135303,0.004103201307262918,0.051571746316683244,0.0036083877555041603,0.061619905919700735,0.0,0.48399999999999077
0.05,0.15,5.000000000000001,0.4258457854691198,0.3438714695772693,0.0047922652887228264,0.05918641930538739,0.004181906339160451,0.07196793774428124,0.0,0.4839999999997694
0.05,0.15,5.685714285714287,0.4507590905287812,0.3390306276858004,0.004514726898383422,0.0595209326117023,0.004755424922816742,0.07617828629936403,0.0,0.4840000000000786
0.05,0.15,6.371428571428573,0.46861467225820036,0.3361639140142242,0.0051427175514881665,0.05816854395518131,0.005328943506473032,0.07919587961163586,0.0,0.4840000000000797
0.05,0.15,7.057142857142859,0.48647025398761984,0.3332972003424696,0.005770708204593598,0.05681615529865958,0.005902462090129322,0.08221347292390775,0.0,0.48399999999990423
0.05,0.15,7.742857142857145,0.504325835717041,0.33043048667094943,0.006398698857698001,0.055463766642138854,0.0064759806737856125,0.08523106623617994,0.0,0.48399999999996296
0.05,0.15,8.428571428571429,0.5221814174464623,0.32756377299937883,0.007026689510802679,0.05411137798561785,0.007049499257441902,0.08824865954845214,0.0,0.4839999999999706
0.05,0.15,9.114285714285716,0.5400369991758799,0.32469705932783505,0.007654680163907421,0.05275898932909685,0.007623017841098193,0.0912662528607237,0.0,0.484000000000005
0.05,0.15,9.8,0.5574423987964912,0.32190262249208307,0.00779683311208232,0.051896242218993596,0.008196536424754482,0.09420776539660701,0.0,0.483999999999832
0.05,0.15,10.0,0.5624013848074122,0.3211064573166497,0.007835948176507797,0.05164794746757812,0.008363812678320901,0.09504583403245266,0.0,0.4839999999999826
0.05,0.15,10.043402777777779,0.5633748159707211,0.32095017294844347,0.007897660262020639,0.051541708618069275,0.008400113948626112,0.09521034389905188,0.0,0.48400000000011856
0.05,0.15,10.17361111111111,0.5662951094606352,0.3204813198431941,0.008082796518568563,0.05122299206953365,0.00850901775954175,0.09570387349884736,0.0,0.48399999999989446
0.05,0.15,10.390625,0.5711622652771631,0.31969989800167875,0.008391356946140217,0.050691797821982326,0.008690524111067811,0.09652642283184057,0.0,0.4840000000000886
0.05,0.15,10.694444444444445,0.5779762834203037,0.31860590742319544,0.00882334154474547,0.04994812587540552,0.008944633003204297,0.09767799189803134,0.0,0.4839999999999992
0.05,0.15,11.085069444444445,0.5867371638900565,0.3171993481081636,0.00937875031437865,0.0489919762298089,0.009271344435951206,0.09915858069741955,0.0,0.48400000000004423
0.05,0.15,11.5625,0.5971786799306095,0.3155229627505478,0.009985515397860592,0.04789766636045629,0.00967065840930854,0.100923196908273,0.0,0.483999999999997
0.05,0.15,12.12673611111111,0.6091622766164486,0.31359899640608796,0.01061176097380069,0.046698242878814765,0.0101425749232763,0.10294842474817982,0.0,0.48399999999996507
0.05,0.15,12.777777777777779,0.6229895035616512,0.3113790352396059,0.011334352022959411,0.04531429270769284,0.010687093977854485,0.10528522610191905,0.0,0.4840000000001321
0.05,0.15,13.515625,0.6382427889011124,0.3089301202774464,0.012093720786275033,0.043808912088403214,0.011304215573043092,0.10786303132428801,0.0,0.48400000000010013
0.05,0.15,14.340277777777777,0.6552674993580129,0.3061968030049135,0.012938834105544,0.04213021583034609,0.011993939708842124,0.11074020739150418,0.0,0.48399999999994403
0.05,0.15,15.25173611111111,0.6736263414435693,0.30324929074931695,0.013807017672065968,0.04034457337219258,0.012756266385251581,0.11384285170396322,0.0,0.48399999999999194
0.05,0.15,16.25,0.6928276301593949,0.30016652361159085,0.014656165160434702,0.03849824577757446,0.013591195602271462,0.11708786949693774,0.0,0.4839999999999881
0.05,0.15,17.335069444444443,0.7134991641866085,0.29684770879802036,0.01559078567408264,0.036481419044217596,0.014498727359901768,0.12058135874753685,0.0,0.4839999999999907
0.05,0.15,18.506944444444443,0.7357644352663492,0.29327301955862023,0.01660426921191019,0.03429965966801174,0.015478861658142499,0.12434418956001302,0.0,0.4839999999999604
0.05,0.15,19.765625,0.7596160050268186,0.2894436501581845,0.017695350078776685,0.031954296198338894,0.016531598496993656,0.12837510484953235,0.0,0.4839999999999852
0.05,0.15,21.11111111111111,0.7851125106328332,0.2853501863163328,0.018861677901978475,0.02944718352386139,0.017656937876455232,0.13268401429694882,0.0,0.48400000000000387
0.05,0.15,22.54340277777778,0.8093669955554386,0.2814561288525872,0.020311358219917853,0.026594610888783565,0.018854879796527238,0.13678302224886912,0.0,0.48400000000002635
0.05,0.15,24.0625,0.8259665563879922,0.2787910692984429,0.021810992908943422,0.023684165450402913,0.020125424257209666,0.13958834802957068,0.0,0.4840000000000451
0.05,0.15,25.66840277777778,0.8435146635538169,0.2759737206268277,0.023396321008770454,0.020607408844114945,0.02146857125850252,0.14255397814059506,0.0,0.48399999999997
0.05,0.15,27.361111111111107,0.8614517273066741,0.27309392497814644,0.02487355767463844,0.01756285444802375,0.022884320800405793,0.14558534191482791,0.0,0.48399999999997667
0.05,0.15,29.140625,0.8769264579656348,0.2706094569511867,0.024711362638366832,0.016105935928051318,0.0243726728829195,0.1482005713961923,0.0,0.4839999999997828
0.05,0.15,31.006944444444443,0.8923303999072066,0.2681363540626466,0.024362048615444235,0.014764132018779828,0.025933627506043624,0.15080383758431792,0.0,0.48399999999997795
0.05,0.15,32.96006944444444,0.9079246554773515,0.2656326963915503,0.02487460338769793,0.012486248623564358,0.027567184669778175,0.1534392667756724,0.0,0.48399999999997667
0.05,0.15,35.0,0.9235873634623666,0.263118048750747,0.02595864291518356,0.009563699509602338,0.029273344374123152,0.15608626442513995,0.0,0.4840000000000075
0.1,1.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1.0,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.1,1.0,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.1,1.0,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.1,1.0,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.1,1.0,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.1,1.0,4.314285714285715,0.36461482792722444,0.36309675715140366,0.004103201307262933,0.05157174631668303,0.0036083877555041603,0.061619905919700936,0.0,0.4840000000000415
0.1,1.0,5.000000000000001,0.42584578546911706,0.3438714695766899,0.00479226528872276,0.05918641930538998,0.004181906339160451,0.07196793774428079,0.0,0.4839999999991919
0.1,1.0,5.685714285714287,0.4853757615583393,0.3247887345405192,0.005462187236492435,0.06696514759471182,0.004755424922816742,0.08202850370335935,0.0,0.48400000000007776
0.1,1.0,6.371428571428573,0.5441555479730927,0.3057552246245468,0.006123666907598232,0.07482987506629984,0.005328943506473032,0.09196228760745268,0.0,0.48400000000008664
0.1,1.0,7.057142857142859,0.6029100026330138,0.2867221282207716,0.0067848615072216975,0.08269875516651419,0.005902462090129322,0.10189179044497933,0.0,0.4840000000000155
0.1,1.0,7.742857142857145,0.659754820982248,0.267608150678937,0.007424565970936535,0.0909927351149312,0.0064759806737856125,0.11149856474599992,0.0,0.4839999999999612
0.1,1.0,8.428571428571429,0.715609859312608,0.2484379160642765,0.008053131922566242,0.09952138350017325,0.007049499257441902,0.12093806622383076,0.0,0.48400000000000687
0.1,1.0,9.114285714285716,0.7448381448834772,0.2407003184268974,0.008916276488525967,0.10088273778207685,0.007623017841098193,0.12587764648530766,0.0,0.4839999999998526
0.1,1.0,9.8,0.7711482288599804,0.23422770530861534,0.009805668381902001,0.10144603632637691,0.008196536424754482,0.13032405067733668,0.0,0.4839999999999969
0.1,1.0,10.0,0.7788220033531257,0.23233985981570912,0.010065074350783668,0.10161033173513123,0.008363812678320901,0.13162091856667824,0.0,0.48399999999994536
0.1,1.0,10.043402777777779,0.7804873189983431,0.23193017112376263,0.01012136904890031,0.10164598612071146,0.008400113948626112,0.13190235691072,0.0,0.4840000000000342
0.1,1.0,10.17361111111111,0.7854832659339821,0.23070110504761465,0.01029025314319991,0.10175294927745258,0.00850901775954175,0.13274667194284298,0.0,0.4839999999999389
0.1,1.0,10.390625,0.7938098441600495,0.22865266158746675,0.010571726633789462,0.10193122120535421,0.008690524111067811,0.13415386366304838,0.0,0.4839999999999687
0.1,1.0,10.694444444444445,0.8031743194672611,0.2262565577743421,0.010955569341621658,0.1021067771032676,0.008944633003204297,0.13573645998996714,0.0,0.4840000000000215
0.1,1.0,11.085069444444445,0.811455151161066,0.22414054711286335,0.011443994112342022,0.10200819092577083,0.009271344435951206,0.13713592054622017,0.0,0.4840000000000138
0.1,1.0,11.5625,0.8215761676756977,0.22155431185992291,0.012040957721017308,0.10188769670882991,0.00967065840930854,0.13884637233719294,0.0,0.48399999999999554
0.1,1.0,12.12673611111111,0.8326013577152881,0.22007490210476693,0.012821126418266666,0.1002517642090864,0.0101425749232763,0.14070962945388368,0.0,0.4839999999999895
0.1,1.0,12.777777777777779,0.8446496738300483,0.21949695340943806,0.013779248426591083,0.0972909066370977,0.010687093977854485,0.14274579487727818,0.0,0.48399999999999815
0.1,1.0,13.515625,0.8583044320934481,0.2188419448880648,0.014865120036025643,0.09393526805551079,0.011304215573043092,0.14505344902379275,0.0,0.4840000000000091
0.1,1.0,14.340277777777777,0.8718435068314668,0.21380478047470533,0.01584690973198625,0.09501281503932568,0.011993939708842124,0.1473415526545179,0.0,0.4840000000000055
0.1,1.0,15.25173611111111,0.8859513237990186,0.20808507487379488,0.016910975500050034,0.09638915689219202,0.012889016650885406,0.14972577372203416,0.0,0.4840000000000041
0.1,1.0,16.25,0.8995456856349614,0.2021312242158854,0.018060798607737596,0.09757439503626988,0.014210358909621714,0.1520232208723085,0.0,0.48400000000000165
0.1,1.0,17.335069444444443,0.9112645324835095,0.19990371186947278,0.019126588158845735,0.09569493462734038,0.015271057030263532,0.1540037059897131,0.0,0.4839999999999946
0.1,1.0,18.506944444444443,0.9230760943924674,0.2005004751486542,0.020127822336525356,0.09127519950451703,0.016096640770763743,0.155999859952327,0.0,0.48399999999999516
0.1,1.0,19.765625,0.9357625868132082,0.20114144311517862,0.021203222008847705,0.08652807659481734,0.016983378862412097,0.1581438771714322,0.0,0.48399999999999294
0.1,1.0,21.11111111111111,0.949324009745727,0.2018266157690655,0.022352787175813515,0.08145356589824868,0.017931271305208784,0.16043575764702786,0.0,0.4840000000000137
0.1,1.0,22.54340277777778,0.9637603631900155,0.20255599311027317,0.023576517837421672,0.07605166741479333,0.018940318099153353,0.16287550137911264,0.0,0.4839999999999962
0.1,1.0,24.0625,0.9786368432688731,0.20314063667251603,0.024884554723893396,0.07045975570718091,0.020125424257209666,0.16538962651243957,0.0,0.48399999999999904
0.1,1.0,25.66840277777778,0.9873542964991942,0.20460812235109807,0.026213053980465393,0.06484737453060721,0.02146857125850252,0.1668628761083638,0.0,0.48399999999999815
0.1,1.0,27.361111111111107,0.9937802319574345,0.2083244373826671,0.02759676533166106,0.057245616129497266,0.022884320800405793,0.16794885920080643,0.0,0.4840000000000036
0.1,1.0,29.140625,0.9999554279967896,0.2125901422945522,0.029058394614079972,0.0489863223593531,0.0243726728829195,0.16899246733145745,0.0,0.48399999999999727
0.1,1.0,31.006944444444443,0.9999658369995771,0.2127487000758199,0.029100320465776798,0.048754702683605114,0.024402049814378213,0.16899422645292853,0.0,0.4840000000000038
0.1,1.0,32.96006944444444,0.9999658369995741,0.21274870007581892,0.029100320465776763,0.04875470268360508,0.0244020498143782,0.16899422645292803,0.0,0.4840000000000019
0.1,1.0,35.0,0.9999658369995758,0.21274870007581284,0.029100320465760176,0.04875470268360431,0.024402049814378123,0.1689942264529283,0.0,0.48399999999997906
0.1,0.35,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.35,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.1,0.35,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.1,0.35,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.1,0.35,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.1,0.35,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.1,0.35,4.314285714285715,0.3646148279272221,0.36309675715158546,0.004103201307263016,0.05157174631668221,0.0036083877555041603,0.06161990591970054,0.0,0.48400000000022225
0.1,0.35,5.000000000000001,0.425845785469122,0.34387146957775416,0.004792265288722912,0.05918641930538525,0.004181906339160451,0.07196793774428162,0.0,0.48400000000025256
0.1,0.35,5.685714285714287,0.48537576155833906,0.3247887345404195,0.005462187236492462,0.06696514759471278,0.004755424922816742,0.0820285037033593,0.0,0.48399999999997945
0.1,0.35,6.371428571428573,0.5441555479730869,0.30575522462425764,0.006123666907598007,0.07482987506630241,0.005328943506473032,0.09196228760745169,0.0,0.4839999999997992
0.1,0.35,7.057142857142859,0.6029100026330142,0.2867221282207395,0.006784861507221718,0.08269875516651465,0.005902462090129322,0.10189179044497941,0.0,0.4839999999999838
0.1,0.35,7.742857142857145,0.6597548209822435,0.26760815067889904,0.007424565970936526,0.0909927351149321,0.0064759806737856125,0.11149856474599916,0.0,0.48399999999992344
0.1,0.35,8.428571428571429,0.7156098593126058,0.24843791606426174,0.00805313192256625,0.09952138350017362,0.007049499257441902,0.12093806622383038,0.0,0.4839999999999921
0.1,0.35,9.114285714285716,0.7448381448834848,0.24070031842694328,0.008916276488550678,0.10088273778207686,0.007623017841098193,0.12587764648530894,0.0,0.48399999999992444
0.1,0.35,9.8,0.7711482288599844,0.23422770530860612,0.00980566838190098,0.10144603632637697,0.008196536424754482,0.13032405067733738,0.0,0.48399999999998733
0.1,0.35,10.0,0.7788220033531231,0.23233985981568936,0.01006507435078285,0.10161033173513126,0.008363812678320901,0.13162091856667782,0.0,0.4839999999999245
0.1,0.35,10.043402777777779,0.7804873189983442,0.23193017112374298,0.010121369048900389,0.10164598612071153,0.008400113948626112,0.1319023569107202,0.0,0.4840000000000153
0.1,0.35,10.17361111111111,0.785483265933982,0.23070110504762686,0.010290253143232762,0.10175294927745257,0.00850901775954175,0.13274667194284295,0.0,0.4839999999999839
0.1,0.35,10.390625,0.7938098441600504,0.22865266158751105,0.010571726633788957,0.10193122120535415,0.008690524111067811,0.13415386366304852,0.0,0.4840000000000124
0.1,0.35,10.694444444444445,0.8031743194672568,0.22625655777432582,0.010955569341621728,0.1021067771032671,0.008944633003204297,0.13573645998996642,0.0,0.4840000000000042
0.1,0.35,11.085069444444445,0.811455151161055,0.22414054711283007,0.011443994112342178,0.10200819092576989,0.009271344435951206,0.13713592054621832,0.0,0.48399999999997784
0.1,0.35,11.5625,0.8215761676756893,0.22155431185993235,0.012040957721017327,0.10188769670882994,0.00967065840930854,0.1388463723371915,0.0,0.4840000000000034
0.1,0.35,12.12673611111111,0.8326013577152838,0.22007490210476932,0.012821126418266675,0.10025176420908694,0.0101425749232763,0.14070962945388296,0.0,0.48399999999999155
0.1,0.35,12.777777777777779,0.8446496738300432,0.21949695340943717,0.013779248426591166,0.0972909066370969,0.010687093977854485,0.14274579487727732,0.0,0.4839999999999956
0.1,0.35,13.515625,0.8583044320934358,0.21884194488805558,0.014865120036025758,0.093935268055506,0.011304215573043092,0.14505344902379066,0.0,0.48399999999999305
0.1,0.35,14.340277777777777,0.8718435068314636,0.21380478047470586,0.015846909731986228,0.0950128150393257,0.011993939708842124,0.14734155265451737,0.0,0.4840000000000057
0.1,0.35,15.25173611111111,0.8859513237990194,0.2080850748737943,0.016910975500050066,0.09638915689219205,0.012889016650885403,0.1497257737220343,0.0,0.4840000000000038
0.1,0.35,16.25,0.8995456856349617,0.20213122421588797,0.01806079860773785,0.09757439503627033,0.014210358909621672,0.15202322087230855,0.0,0.4840000000000052
0.1,0.35,17.335069444444443,0.9112645324835069,0.19990371186946793,0.019126588158845628,0.09569493462733829,0.015271057030263477,0.1540037059897127,0.0,0.483999999999987
0.1,0.35,18.506944444444443,0.9230760943924728,0.20050047514865385,0.020127822336525294,0.0912751995045173,0.016096640770763743,0.15599985995232793,0.0,0.4839999999999958
0.1,0.35,19.765625,0.9357625868132088,0.20114144311518034,0.02120322200884776,0.08652807659481815,0.016983378862412118,0.1581438771714323,0.0,0.4839999999999959
0.1,0.35,21.11111111111111,0.9493240097457153,0.20182661576905533,0.022352787175813415,0.08145356589824368,0.017931271305208663,0.1604357576470259,0.0,0.4839999999999961
0.1,0.35,22.54340277777778,0.9637603631900065,0.2025559931102771,0.023576517837421693,0.07605166741479374,0.01894031809915338,0.1628755013791111,0.0,0.483999999999999
0.1,0.35,24.0625,0.9786368432688728,0.20314063667251503,0.024884554723893434,0.07045975570718051,0.020125424257209666,0.16538962651243952,0.0,0.4839999999999978
0.1,0.35,25.66840277777778,0.9873542964991945,0.20460812235109466,0.026213053980465462,0.06484737453060586,0.02146857125850252,0.16686287610836387,0.0,0.4839999999999938
0.1,0.35,27.361111111111107,0.9937802319574404,0.20832443738266718,0.02759676533166105,0.057245616129498085,0.022884320800405793,0.16794885920080743,0.0,0.48400000000000587
0.1,0.35,29.140625,0.999955427996799,0.21259014229455847,0.029058394614079892,0.04898632235935708,0.0243726728829195,0.16899246733145906,0.0,0.4840000000000087
0.1,0.35,31.006944444444443,0.9999658369995812,0.21274870007581298,0.029100320465723358,0.04875470268360574,0.024402049814378095,0.16899422645292922,0.0,0.48399999999994464
0.1,0.35,32.96006944444444,0.9999658369995685,0.21274870007582025,0.02910032046577668,0.04875470268360416,0.024402049814378154,0.16899422645292708,0.0,0.48400000000000154
0.1,0.35,35.0,0.9999658369995659,0.21274870007581803,0.029100320465776614,0.048754702683603296,0.02440204981437813,0.16899422645292664,0.0,0.48399999999999815
0.1,0.3,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.3,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.1,0.3,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.1,0.3,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.1,0.3,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.1,0.3,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.1,0.3,4.314285714285715,0.3646148279272221,0.36309675715158546,0.004103201307263016,0.05157174631668221,0.0036083877555041603,0.06161990591970054,0.0,0.48400000000022225
0.1,0.3,5.000000000000001,0.425845785469122,0.34387146957775416,0.004792265288722912,0.05918641930538525,0.004181906339160451,0.07196793774428162,0.0,0.48400000000025256
0.1,0.3,5.685714285714287,0.48537576155833906,0.3247887345404195,0.005462187236492462,0.06696514759471278,0.004755424922816742,0.0820285037033593,0.0,0.48399999999997945
0.1,0.3,6.371428571428573,0.5441555479730869,0.30575522462425764,0.006123666907598007,0.07482987506630241,0.005328943506473032,0.09196228760745169,0.0,0.4839999999997992
0.1,0.3,7.057142857142859,0.6029100026330142,0.2867221282207395,0.006784861507221718,0.08269875516651465,0.005902462090129322,0.10189179044497941,0.0,0.4839999999999838
0.1,0.3,7.742857142857145,0.6597548209822491,0.2676081506789788,0.007424565970936641,0.09099273511493032,0.0064759806737856125,0.11149856474600012,0.0,0.48400000000000254
0.1,0.3,8.428571428571429,0.7156098593126052,0.2484379160643385,0.008053131922566337,0.09952138350017178,0.007049499257441902,0.1209380662238303,0.0,0.4840000000000672
0.1,0.3,9.114285714285716,0.744838144883491,0.24070031842695513,0.008916276488544721,0.10088273778207686,0.007623017841098193,0.12587764648531,0.0,0.4839999999999313
0.1,0.3,9.8,0.7711482288599835,0.23422770530859005,0.009805668381900964,0.10144603632637694,0.008196536424754482,0.1303240506773372,0.0,0.4839999999999709
0.1,0.3,10.0,0.7788220033531296,0.23233985981575653,0.010065074350795494,0.10161033173513113,0.008363812678320901,0.1316209185666789,0.0,0.48400000000000454
0.1,0.3,10.043402777777779,0.78048731899834,0.23193017112368808,0.010121369048900337,0.10164598612071156,0.008400113948626112,0.13190235691071947,0.0,0.4839999999999594
0.1,0.3,10.17361111111111,0.7854832659339883,0.23070110504766356,0.010290253143214826,0.10175294927745256,0.00850901775954175,0.13274667194284404,0.0,0.4840000000000032
0.1,0.3,10.390625,0.7938098441600491,0.22865266158745987,0.010571726633789313,0.10193122120535428,0.008690524111067811,0.1341538636630483,0.0,0.48399999999996174
