export_fraction,gamma,glc_uptake,mu,phiEc,phiEm,phiEr,phiT,phiCm,phiR,phiCc,unassigned
0.05,0.15,24.0625,0.8259665563879922,0.2787910692984429,0.0218109929089434,0.0236841654504029,0.006979417401478534,0.0201254242572096,0.13260893062809206,5.543054903967004e-11,0.4840000000000451
0.05,0.15,25.66840277777778,0.8435146635538169,0.2759737206268277,0.0233963210087704,0.0206074088441149,0.007127698907029753,0.0214685712585025,0.13542627923356526,1.211895028774279e-10,0.48399999999997
0.05,0.15,27.361111111111107,0.8614517273066741,0.2730939249781464,0.0248735576746384,0.0175628544480237,0.0072792670957413964,0.0228843208004057,0.1383060748190865,1.8395795997605546e-10,0.4839999999999766
0.05,0.15,29.140625,0.8769264579656348,0.2706094569511867,0.0247113626383668,0.0161059359280513,0.007410028569809615,0.0243726728829195,0.1407905428263827,2.032833346099494e-10,0.4839999999997828
0.05,0.15,31.006944444444443,0.8923303999072066,0.2681363540626466,0.0243620486154442,0.0147641320187798,0.007540191879215896,0.0259336275060436,0.143263645705102,2.127679143981709e-10,0.4839999999999779
0.05,0.15,32.96006944444444,0.9079246554773516,0.2656326963915503,0.0248746033876979,0.0124862486235643,0.007671963338783622,0.0275671846697781,0.1457673034368888,1.517369563330817e-10,0.4839999999999766
0.05,0.15,35.0,0.9235873634623666,0.263118048750747,0.0259586429151835,0.0095636995096023,0.007804313221256998,0.0292733443741231,0.1482819512038829,2.520417208273784e-11,0.4840000000000075
0.1,1.0,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.1,1.0,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0009128136331533362,0.0007407948372227,0.008215322698379964,0.37141957978885237,0.1125804206942484
0.1,1.0,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.001966922742691571,0.0013143134208789,0.01770230468422413,0.2839468908695542,0.2000531098271358
0.1,1.0,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.0030163280109410467,0.0018878320045352,0.027146952098469356,0.20987040215941855,0.2741295987527344
0.1,1.0,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.004065548938715719,0.0024613505881915,0.03658994044844148,0.13653457949549863,0.3474654216303735
0.1,1.0,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.0051147698664906985,0.0030348691718478,0.0460329287984162,0.06319753669267547,0.4208024646487076
0.1,1.0,4.314285714285715,0.3646148279272244,0.3630967571514036,0.0041032013072629,0.051571746316683,0.006161990591970093,0.0036083877555041,0.05545791532773081,1.5494455163356236e-09,0.4840000000000415
0.1,1.0,5.000000000000001,0.425845785469117,0.3438714695766899,0.0047922652887227,0.0591864193053899,0.007196793774428077,0.0041819063391604,0.06477114396985262,1.745756428306322e-09,0.4839999999991919
0.1,1.0,5.685714285714287,0.4853757615583393,0.3247887345405192,0.0054621872364924,0.0669651475947118,0.008202850370335935,0.0047554249228167,0.07382565333302336,2.0021005964210303e-09,0.4840000000000777
0.1,1.0,6.371428571428573,0.5441555479730927,0.3057552246245468,0.0061236669075982,0.0748298750662998,0.009196228760745268,0.005328943506473,0.08276605884670733,2.2876295857621187e-09,0.4840000000000866
0.1,1.0,7.057142857142859,0.6029100026330138,0.2867221282207716,0.0067848615072216,0.0826987551665141,0.010189179044497933,0.0059024620901293,0.09170261140048136,2.570384127764669e-09,0.4840000000000155
0.1,1.0,7.742857142857145,0.659754820982248,0.267608150678937,0.0074245659709365,0.0909927351149312,0.011149856474599993,0.0064759806737856,0.1003487082713999,2.8154097941879286e-09,0.4839999999999612
0.1,1.0,8.428571428571429,0.715609859312608,0.2484379160642765,0.0080531319225662,0.0995213835001732,0.012093806622383076,0.0070494992574419,0.10884425960144763,3.03171149296233e-09,0.4840000000000068
0.1,1.0,9.114285714285716,0.7448381448834772,0.2407003184268974,0.0089162764885259,0.1008827377820768,0.012587764648530767,0.0076230178410981,0.11328988183677684,2.976094148898767e-09,0.4839999999998526
0.1,1.0,9.8,0.7711482288599804,0.2342277053086153,0.009805668381902,0.1014460363263769,0.01303240506773367,0.0081965364247544,0.11729164560960292,2.881014815603322e-09,0.4839999999999969
0.1,1.0,10.0,0.7788220033531257,0.2323398598157091,0.0100650743507836,0.1016103317351312,0.013162091856667824,0.0083638126783209,0.11845882671001039,2.8533769236283035e-09,0.4839999999999453
0.1,1.0,10.04340277777778,0.7804873189983431,0.2319301711237626,0.0101213690489003,0.1016459861207114,0.013190235691072,0.0084001139486261,0.118712121219648,2.8472796342882134e-09,0.4840000000000342
0.1,1.0,10.17361111111111,0.7854832659339821,0.2307011050476146,0.0102902531431999,0.1017529492774525,0.013274667194284299,0.0085090177595417,0.1194720047485586,2.8293484222174925e-09,0.4839999999999389
0.1,1.0,10.390625,0.7938098441600495,0.2286526615874667,0.0105717266337894,0.1019312212053542,0.013415386366304839,0.0086905241110678,0.12073847729674346,2.7992735907034216e-09,0.4839999999999687
0.1,1.0,10.694444444444445,0.8031743194672611,0.2262565577743421,0.0109555693416216,0.1021067771032676,0.013573645998996714,0.0089446330032042,0.1221628139909704,2.78759743066459e-09,0.4840000000000215
0.1,1.0,11.085069444444445,0.811455151161066,0.2241405471128633,0.011443994112342,0.1020081909257708,0.013713592054622019,0.0092713444359512,0.12342232849159807,2.8668525886565988e-09,0.4840000000000138
0.1,1.0,11.5625,0.8215761676756977,0.2215543118599229,0.0120409577210173,0.1018876967088299,0.013884637233719294,0.0096706584093085,0.12496173510347361,2.963728484850492e-09,0.4839999999999955
0.1,1.0,12.12673611111111,0.8326013577152881,0.2200749021047669,0.0128211264182666,0.1002517642090864,0.01407096294538837,0.0101425749232763,0.12663866650849523,2.8907202187511416e-09,0.4839999999999895
0.1,1.0,12.77777777777778,0.8446496738300483,0.219496953409438,0.013779248426591,0.0972909066370977,0.014274579487727819,0.0106870939778544,0.12847121538955028,2.671740828574798e-09,0.4839999999999981
0.1,1.0,13.515625,0.8583044320934481,0.2188419448880648,0.0148651200360256,0.0939352680555107,0.014505344902379275,0.011304215573043,0.1305481041214134,2.4235632389846273e-09,0.4840000000000091
0.1,1.0,14.340277777777777,0.8718435068314668,0.2138047804747053,0.0158469097319862,0.0950128150393256,0.014734155265451791,0.0119939397088421,0.1326073973890661,2.390622921843999e-09,0.4840000000000055
0.1,1.0,15.25173611111111,0.8859513237990186,0.2080850748737948,0.01691097550005,0.096389156892192,0.014972577372203416,0.0128890166508854,0.13475319634983068,2.3610436938881207e-09,0.4840000000000041
0.1,1.0,16.25,0.8995456856349614,0.2021312242158854,0.0180607986077375,0.0975743950362698,0.01520232208723085,0.0142103589096217,0.13682089878507764,2.35817715354969e-09,0.4840000000000016
0.1,1.0,17.335069444444443,0.9112645324835096,0.1999037118694727,0.0191265881588457,0.0956949346273403,0.015400370598971314,0.0152710570302635,0.1386033353907418,2.324364700712067e-09,0.4839999999999946
0.1,1.0,18.506944444444443,0.9230760943924674,0.2005004751486542,0.0201278223365253,0.091275199504517,0.015599985995232702,0.0160966407707637,0.1403998739570943,2.2872127525275232e-09,0.4839999999999951
0.1,1.0,19.765625,0.9357625868132082,0.2011414431151786,0.0212032220088477,0.0865280765948173,0.01581438771714322,0.016983378862412,0.14232948945428897,2.2473121696897636e-09,0.4839999999999929
0.1,1.0,21.11111111111111,0.949324009745727,0.2018266157690655,0.0223527871758135,0.0814535658982486,0.016043575764702788,0.0179312713052087,0.14439218188232503,2.2046359182681385e-09,0.4840000000000137
0.1,1.0,22.54340277777778,0.9637603631900156,0.2025559931102731,0.0235765178374216,0.0760516674147933,0.016287550137911264,0.0189403180991533,0.14658795124120133,2.1592460597297247e-09,0.4839999999999962
0.1,1.0,24.0625,0.9786368432688732,0.203140636672516,0.0248845547238933,0.0704597557071809,0.01653896265124396,0.0201254242572096,0.14885066386119553,2.126760767495739e-09,0.483999999999999
0.1,1.0,25.66840277777778,0.9873542964991942,0.204608122351098,0.0262130539804653,0.0648473745306072,0.016686287610836383,0.0214685712585025,0.15017658849752744,1.7709631539020165e-09,0.4839999999999981
0.1,1.0,27.361111111111107,0.9937802319574344,0.2083244373826671,0.027596765331661,0.0572456161294972,0.016794885920080643,0.0228843208004057,0.15115397328072577,1.1549625700268962e-09,0.4840000000000036
0.1,1.0,29.140625,0.9999554279967896,0.2125901422945522,0.0290583946140799,0.0489863223593531,0.016899246733145745,0.0243726728829195,0.15209322059831165,5.176379325178004e-10,0.4839999999999972
0.1,1.0,31.006944444444443,0.9999658369995772,0.2127487000758199,0.0291003204657767,0.0487547026836051,0.016899422645292855,0.0244020498143782,0.15209480380763565,5.074916042957511e-10,0.4840000000000038
0.1,1.0,32.96006944444444,0.999965836999574,0.2127487000758189,0.0291003204657767,0.048754702683605,0.016899422645292803,0.0244020498143782,0.15209480380763518,5.074931586079856e-10,0.4840000000000019
0.1,1.0,35.0,0.9999658369995758,0.2127487000758128,0.0291003204657601,0.0487547026836043,0.01689942264529283,0.0244020498143781,0.15209480380763546,5.075163622692003e-10,0.483999999999979
0.1,0.35,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.1,0.35,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0009128136331533362,0.0007407948372227,0.008215322698379964,0.37141957978885237,0.1125804206942484
0.1,0.35,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.001966922742691571,0.0013143134208789,0.01770230468422413,0.2839468908695542,0.2000531098271358
0.1,0.35,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.0030163280109410467,0.0018878320045352,0.027146952098469356,0.20987040215941855,0.2741295987527344
0.1,0.35,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.004065548938715719,0.0024613505881915,0.03658994044844148,0.13653457949549863,0.3474654216303735
0.1,0.35,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.0051147698664906985,0.0030348691718478,0.0460329287984162,0.06319753669267547,0.4208024646487076
0.1,0.35,4.314285714285715,0.3646148279272221,0.3630967571515854,0.004103201307263,0.0515717463166822,0.006161990591970055,0.0036083877555041,0.05545791532773044,1.5492648275383658e-09,0.4840000000002222
0.1,0.35,5.000000000000001,0.425845785469122,0.3438714695777541,0.0047922652887229,0.0591864193053852,0.007196793774428162,0.0041819063391604,0.06477114396985344,1.7446957767397464e-09,0.4840000000002525
0.1,0.35,5.685714285714287,0.485375761558339,0.3247887345404195,0.0054621872364924,0.0669651475947127,0.00820285037033593,0.0047554249228167,0.07382565333302338,2.002199406270222e-09,0.4839999999999794
0.1,0.35,6.371428571428573,0.5441555479730869,0.3057552246242576,0.006123666907598,0.0748298750663024,0.009196228760745169,0.005328943506473,0.08276605884670643,2.287917411081253e-09,0.4839999999997992
0.1,0.35,7.057142857142859,0.6029100026330142,0.2867221282207395,0.0067848615072217,0.0826987551665146,0.010189179044497941,0.0059024620901293,0.09170261140048146,2.5704154915651145e-09,0.4839999999999838
0.1,0.35,7.742857142857145,0.6597548209822435,0.267608150678899,0.0074245659709365,0.0909927351149321,0.011149856474599916,0.0064759806737856,0.10034870827139919,2.8154477083042195e-09,0.4839999999999234
0.1,0.35,8.428571428571429,0.7156098593126058,0.2484379160642617,0.0080531319225662,0.0995213835001736,0.01209380662238304,0.0070494992574419,0.10884425960144725,3.031726314439709e-09,0.4839999999999921
0.1,0.35,9.114285714285716,0.7448381448834848,0.2407003184269432,0.0089162764885506,0.1008827377820768,0.012587764648530895,0.0076230178410981,0.11328988183677802,2.976022372980225e-09,0.4839999999999244
0.1,0.35,9.8,0.7711482288599844,0.2342277053086061,0.0098056683819009,0.1014460363263769,0.01303240506773374,0.0081965364247544,0.11729164560960356,2.881024419032485e-09,0.4839999999999873
0.1,0.35,10.0,0.7788220033531231,0.2323398598156893,0.0100650743507828,0.1016103317351312,0.013162091856667783,0.0083638126783209,0.11845882671001001,2.85339796235462e-09,0.4839999999999245
0.1,0.35,10.04340277777778,0.7804873189983442,0.2319301711237429,0.0101213690489003,0.1016459861207115,0.01319023569107202,0.0084001139486261,0.11871212121964816,2.847298952168842e-09,0.4840000000000153
0.1,0.35,10.17361111111111,0.785483265933982,0.2307011050476268,0.0102902531432327,0.1017529492774525,0.013274667194284296,0.0085090177595417,0.1194720047485586,2.8293033471626927e-09,0.4839999999999839
0.1,0.35,10.390625,0.7938098441600504,0.228652661587511,0.0105717266337889,0.1019312212053541,0.013415386366304852,0.0086905241110678,0.12073847729674364,2.799229736893949e-09,0.4840000000000124
0.1,0.35,10.694444444444445,0.8031743194672568,0.2262565577743258,0.0109555693416217,0.1021067771032671,0.013573645998996643,0.0089446330032042,0.12216281399096975,2.7876148056549255e-09,0.4840000000000042
0.1,0.35,11.085069444444445,0.811455151161055,0.22414054711283,0.0114439941123421,0.1020081909257698,0.013713592054621832,0.0092713444359512,0.12342232849159646,2.866888615393748e-09,0.4839999999999778
0.1,0.35,11.5625,0.8215761676756893,0.2215543118599323,0.0120409577210173,0.1018876967088299,0.01388463723371915,0.0096706584093085,0.12496173510347235,2.963720546755866e-09,0.4840000000000034
0.1,0.35,12.12673611111111,0.8326013577152838,0.2200749021047693,0.0128211264182666,0.1002517642090869,0.014070962945388297,0.0101425749232763,0.12663866650849462,2.8907179983050924e-09,0.4839999999999915
0.1,0.35,12.77777777777778,0.8446496738300432,0.2194969534094371,0.0137792484265911,0.0972909066370969,0.014274579487727732,0.0106870939778544,0.12847121538954956,2.6717431600431496e-09,0.4839999999999956
0.1,0.35,13.515625,0.8583044320934358,0.2188419448880555,0.0148651200360257,0.093935268055506,0.014505344902379067,0.011304215573043,0.13054810412141155,2.4235791151738795e-09,0.483999999999993
0.1,0.35,14.340277777777777,0.8718435068314636,0.2138047804747058,0.0158469097319862,0.0950128150393257,0.014734155265451737,0.0119939397088421,0.13260739738906555,2.390622921843999e-09,0.4840000000000057
0.1,0.35,15.25173611111111,0.8859513237990194,0.2080850748737943,0.01691097550005,0.096389156892192,0.01497257737220343,0.0128890166508854,0.13475319634983088,2.361044026955028e-09,0.4840000000000038
0.1,0.35,16.25,0.8995456856349617,0.2021312242158879,0.0180607986077378,0.0975743950362703,0.015202322087230855,0.0142103589096216,0.13682089878507764,2.358173878391767e-09,0.4840000000000052
0.1,0.35,17.335069444444443,0.9112645324835068,0.1999037118694679,0.0191265881588456,0.0956949346273382,0.015400370598971267,0.0152710570302634,0.13860333539074143,2.3243721947174834e-09,0.483999999999987
0.1,0.35,18.506944444444443,0.9230760943924728,0.2005004751486538,0.0201278223365252,0.0912751995045173,0.015599985995232794,0.0160966407707637,0.1403998739570951,2.2872120863937084e-09,0.4839999999999958
0.1,0.35,19.765625,0.9357625868132088,0.2011414431151803,0.0212032220088477,0.0865280765948181,0.01581438771714323,0.0169833788624121,0.14232948945428908,2.2473095051545044e-09,0.4839999999999959
0.1,0.35,21.11111111111111,0.9493240097457152,0.2018266157690553,0.0223527871758134,0.0814535658982436,0.01604357576470259,0.0179312713052086,0.1443921818823233,2.2046531267250202e-09,0.4839999999999961
0.1,0.35,22.54340277777778,0.9637603631900064,0.2025559931102771,0.0235765178374216,0.0760516674147937,0.016287550137911107,0.0189403180991533,0.1465879512412,2.1592431731498607e-09,0.483999999999999
0.1,0.35,24.0625,0.9786368432688728,0.203140636672515,0.0248845547238934,0.0704597557071805,0.016538962651243952,0.0201254242572096,0.14885066386119555,2.1267620442522173e-09,0.4839999999999978
0.1,0.35,25.66840277777778,0.9873542964991944,0.2046081223510946,0.0262130539804654,0.0648473745306058,0.016686287610836386,0.0214685712585025,0.15017658849752744,1.77096781683872e-09,0.4839999999999938
0.1,0.35,27.361111111111107,0.9937802319574404,0.2083244373826671,0.027596765331661,0.057245616129498,0.016794885920080743,0.0228843208004057,0.15115397328072666,1.1549607936700568e-09,0.4840000000000058
0.1,0.35,29.140625,0.999955427996799,0.2125901422945584,0.0290583946140798,0.048986322359357,0.01689924673314591,0.0243726728829195,0.1520932205983131,5.176262751760419e-10,0.4840000000000087
0.1,0.35,31.006944444444443,0.9999658369995812,0.2127487000758129,0.0291003204657233,0.0487547026836057,0.016899422645292924,0.024402049814378,0.15209480380763626,5.075508902052661e-10,0.4839999999999446
0.1,0.35,32.96006944444444,0.9999658369995684,0.2127487000758202,0.0291003204657766,0.0487547026836041,0.01689942264529271,0.0244020498143781,0.1520948038076343,5.074939912752541e-10,0.4840000000000015
0.1,0.35,35.0,0.999965836999566,0.212748700075818,0.0291003204657766,0.0487547026836032,0.016899422645292667,0.0244020498143781,0.15209480380763393,5.074974884777816e-10,0.4839999999999981
0.1,0.3,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.1,0.3,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0009128136331533362,0.0007407948372227,0.008215322698379964,0.37141957978885237,0.1125804206942484
0.1,0.3,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.001966922742691571,0.0013143134208789,0.01770230468422413,0.2839468908695542,0.2000531098271358
0.1,0.3,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.0030163280109410467,0.0018878320045352,0.027146952098469356,0.20987040215941855,0.2741295987527344
0.1,0.3,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.004065548938715719,0.0024613505881915,0.03658994044844148,0.13653457949549863,0.3474654216303735
0.1,0.3,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.0051147698664906985,0.0030348691718478,0.0460329287984162,0.06319753669267547,0.4208024646487076
0.1,0.3,4.314285714285715,0.3646148279272221,0.3630967571515854,0.004103201307263,0.0515717463166822,0.006161990591970055,0.0036083877555041,0.05545791532773044,1.5492648275383658e-09,0.4840000000002222
0.1,0.3,5.000000000000001,0.425845785469122,0.3438714695777541,0.0047922652887229,0.0591864193053852,0.007196793774428162,0.0041819063391604,0.06477114396985344,1.7446957767397464e-09,0.4840000000002525
0.1,0.3,5.685714285714287,0.485375761558339,0.3247887345404195,0.0054621872364924,0.0669651475947127,0.00820285037033593,0.0047554249228167,0.07382565333302338,2.002199406270222e-09,0.4839999999999794
0.1,0.3,6.371428571428573,0.5441555479730869,0.3057552246242576,0.006123666907598,0.0748298750663024,0.009196228760745169,0.005328943506473,0.08276605884670643,2.287917411081253e-09,0.4839999999997992
0.1,0.3,7.057142857142859,0.6029100026330142,0.2867221282207395,0.0067848615072217,0.0826987551665146,0.010189179044497941,0.0059024620901293,0.09170261140048146,2.5704154915651145e-09,0.4839999999999838
0.1,0.3,7.742857142857145,0.6597548209822491,0.2676081506789788,0.0074245659709366,0.0909927351149303,0.011149856474600012,0.0064759806737856,0.10034870827140009,2.8153686604248662e-09,0.4840000000000025
0.1,0.3,8.428571428571429,0.7156098593126052,0.2484379160643385,0.0080531319225663,0.0995213835001717,0.012093806622383031,0.0070494992574419,0.10884425960144727,3.031651263363244e-09,0.4840000000000672
0.1,0.3,9.114285714285716,0.744838144883491,0.2407003184269551,0.0089162764885447,0.1008827377820768,0.012587764648531001,0.0076230178410981,0.11328988183677899,2.9760153230640185e-09,0.4839999999999313
0.1,0.3,9.8,0.7711482288599835,0.23422770530859,0.0098056683819009,0.1014460363263769,0.013032405067733722,0.0081965364247544,0.11729164560960349,2.8810406282886447e-09,0.4839999999999709
0.1,0.3,10.0,0.7788220033531296,0.2323398598157565,0.0100650743507954,0.1016103317351311,0.01316209185666789,0.0083638126783209,0.11845882671001101,2.8533171936295787e-09,0.4840000000000045
0.1,0.3,10.04340277777778,0.78048731899834,0.231930171123688,0.0101213690489003,0.1016459861207115,0.013190235691071948,0.0084001139486261,0.11871212121964744,2.847354685364678e-09,0.4839999999999594
0.1,0.3,10.17361111111111,0.7854832659339883,0.2307011050476635,0.0102902531432148,0.1017529492774525,0.013274667194284405,0.0085090177595417,0.1194720047485596,2.829283474170552e-09,0.4840000000000032
0.1,0.3,10.390625,0.7938098441600491,0.2286526615874598,0.0105717266337893,0.1019312212053542,0.01341538636630483,0.0086905241110678,0.12073847729674346,2.7992805851084768e-09,0.4839999999999617
0.1,0.3,10.694444444444445,0.8031743194672732,0.226256557774364,0.0109555693416216,0.1021067771032686,0.01357364599899692,0.0089446330032042,0.12216281399097227,2.787572450646536e-09,0.4840000000000466
0.1,0.3,11.085069444444445,0.8114551511610536,0.2241405471128282,0.0114439941122917,0.1020081909257696,0.013713592054621807,0.0092713444359512,0.1234223284915962,2.8669413509874175e-09,0.4839999999999252
0.1,0.3,11.5625,0.8215761676756993,0.2215543118599309,0.0120409577210173,0.1018876967088302,0.01388463723371932,0.0096706584093085,0.12496173510347378,2.9637200471555047e-09,0.4840000000000044
0.1,0.3,12.12673611111111,0.8326013577152827,0.220074902104766,0.0128211264182666,0.1002517642090855,0.014070962945388277,0.0101425749232763,0.12663866650849442,2.8907228832864007e-09,0.4839999999999865
0.1,0.3,12.77777777777778,0.8446496738300431,0.2194969534094376,0.0137792484265911,0.0972909066370967,0.014274579487727729,0.0106870939778544,0.12847121538954956,2.6717429379985447e-09,0.4839999999999957
0.1,0.3,13.515625,0.8583044320934344,0.2188419448880612,0.0148651200360257,0.0939352680555079,0.014505344902379043,0.011304215573043,0.13054810412141135,2.423571787701917e-09,0.4840000000000006
0.1,0.3,14.340277777777777,0.8718435068314658,0.2138047804747015,0.0158469097319862,0.0950128150393251,0.014734155265451774,0.0119939397088421,0.13260739738906593,2.3906273627360974e-09,0.484000000000001
0.1,0.3,15.25173611111111,0.8859513237990091,0.2080850748737911,0.01691097550005,0.0963891568921911,0.014972577372203255,0.0128890166508854,0.13475319634982924,2.3610499111370586e-09,0.4839999999999979
0.1,0.3,16.25,0.8995456856349554,0.2021312242158783,0.0180607986077378,0.0975743950362687,0.015202322087230748,0.0142103589096218,0.13682089878507667,2.3581859798227356e-09,0.4839999999999931
0.1,0.3,17.335069444444443,0.9111803587925208,0.2002094678100114,0.0191113038180444,0.0954513488220775,0.015398948063593605,0.0152383965882957,0.1385905325723424,2.3256350178968432e-09,0.4840000000000004
0.1,0.3,18.506944444444443,0.92307609439247,0.2005004751486508,0.0201278223365252,0.0912751995045161,0.015599985995232744,0.0160966407707637,0.14039987395709466,2.287216749330412e-09,0.4839999999999911
0.1,0.3,19.765625,0.9357625868132065,0.2011414431151783,0.0212032220088477,0.086528076594817,0.01581438771714319,0.016983378862412,0.14232948945428872,2.247313002357032e-09,0.483999999999992
0.1,0.3,21.11111111111111,0.9493240097457168,0.2018266157690562,0.0223527871758133,0.0814535658982439,0.016043575764702618,0.0179312713052086,0.1443921818823235,2.204651849968542e-09,0.4839999999999977
0.1,0.3,22.54340277777778,0.9637603631900086,0.2025559931102763,0.0235765178374216,0.0760516674147935,0.01628755013791115,0.0189403180991533,0.14658795124120025,2.1592438947948267e-09,0.4839999999999985
0.1,0.3,24.0625,0.9786368432688832,0.2031406366725197,0.0248845547238935,0.0704597557071835,0.01653896265124413,0.0201254242572096,0.14885066386119708,2.1267525518453567e-09,0.4840000000000071
0.1,0.3,25.66840277777778,0.9873542964991984,0.2046081223510979,0.0262130539804652,0.0648473745306072,0.016686287610836455,0.0214685712585025,0.15017658849752805,1.7709627098128067e-09,0.4839999999999991
0.1,0.3,27.361111111111107,0.9937802319574291,0.2083244373826624,0.027596765331661,0.057245616129495,0.016794885920080556,0.0228843208004057,0.15115397328072494,1.1549703970992198e-09,0.4839999999999959
0.1,0.3,29.140625,0.9999554279967888,0.212590142294553,0.0290583946140797,0.0489863223593531,0.01689924673314573,0.0243726728829195,0.1520932205983116,5.176373218951369e-10,0.4839999999999979
0.1,0.3,31.006944444444443,0.9999658369995768,0.2127487000758168,0.0291003204657767,0.0487547026836043,0.016899422645292848,0.0244020498143781,0.15209480380763565,5.074954900763373e-10,0.484
0.1,0.3,32.96006944444444,0.9999658369995704,0.2127487000758158,0.0291003204657551,0.0487547026836042,0.016899422645292744,0.0244020498143781,0.15209480380763465,5.075193598713668e-10,0.4839999999999759
0.1,0.3,35.0,0.9999658369995724,0.2127487000758221,0.0291003204657768,0.0487547026836052,0.016899422645292775,0.0244020498143782,0.1520948038076349,5.074899944723654e-10,0.4840000000000054
0.1,0.25,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.1,0.25,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0009128136331533362,0.0007407948372227,0.008215322698379964,0.37141957978885237,0.1125804206942484
0.1,0.25,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.001966922742691571,0.0013143134208789,0.01770230468422413,0.2839468908695542,0.2000531098271358
0.1,0.25,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.0030163280109410467,0.0018878320045352,0.027146952098469356,0.20987040215941855,0.2741295987527344
0.1,0.25,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.004065548938715719,0.0024613505881915,0.03658994044844148,0.13653457949549863,0.3474654216303735
0.1,0.25,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.0051147698664906985,0.0030348691718478,0.0460329287984162,0.06319753669267547,0.4208024646487076
0.1,0.25,4.314285714285715,0.3646148279272221,0.3630967571515854,0.004103201307263,0.0515717463166822,0.006161990591970055,0.0036083877555041,0.05545791532773044,1.5492648275383658e-09,0.4840000000002222
0.1,0.25,5.000000000000001,0.425845785469122,0.3438714695777541,0.0047922652887229,0.0591864193053852,0.007196793774428162,0.0041819063391604,0.06477114396985344,1.7446957767397464e-09,0.4840000000002525
0.1,0.25,5.685714285714287,0.485375761558339,0.3247887345404195,0.0054621872364924,0.0669651475947127,0.00820285037033593,0.0047554249228167,0.07382565333302338,2.002199406270222e-09,0.4839999999999794
0.1,0.25,6.371428571428573,0.5441555479730884,0.3057552246243955,0.0061236669075981,0.0748298750663011,0.009196228760745195,0.005328943506473,0.08276605884670671,2.287780409560014e-09,0.4839999999999362
0.1,0.25,7.057142857142859,0.6029100026330139,0.286722128220771,0.0067848615072217,0.0826987551665143,0.010189179044497936,0.0059024620901293,0.09170261140048136,2.570384405320425e-09,0.4840000000000152
0.1,0.25,7.742857142857145,0.659754820982248,0.2676081506789567,0.0074245659709365,0.0909927351149307,0.011149856474599993,0.0064759806737856,0.1003487082713999,2.8153905873296026e-09,0.4839999999999808
0.1,0.25,8.428571428571429,0.6979708129142224,0.2568386388046926,0.0069270330613724,0.0952277586370571,0.01179570673825036,0.0070494992574419,0.10616136064425313,2.856932523886968e-09,0.4840000000000024
0.1,0.25,9.114285714285716,0.7156852527000324,0.2541442727291431,0.0078626121288821,0.0934192869244807,0.012095080770630548,0.0076230178410981,0.10885572693567484,2.670090593070995e-09,0.4840000000000082
0.1,0.25,9.8,0.7332440560806913,0.251473578933021,0.0087727643273428,0.0916388723595971,0.012391824547763684,0.0081965364247544,0.11152642092987311,2.4776478646515443e-09,0.4839999999999958
0.1,0.25,10.0,0.7376746968154413,0.25079967846,0.0089309501816604,0.0912385325203126,0.01246670237618096,0.0083638126783209,0.11220032138562855,2.3978965479898307e-09,0.4839999999999853
0.1,0.25,10.04340277777778,0.7386356111573059,0.2506535233848831,0.0089652723219311,0.0911516696784183,0.012482941828558471,0.0084001139486261,0.11234647645702624,2.380556640702025e-09,0.4840000000000117
